timestamp,pair,price,volume,high_24h,low_24h
2025-01-14,APEUSDC,1.076,94488.88,1.087,1.018
2025-01-15,APEUSDC,1.144,394581.74,1.148,1.035
2025-01-16,APEUSDC,1.096,269286.79,1.149,1.089
2025-01-17,APEUSDC,1.2,180199.11,1.208,1.109
2025-01-18,APEUSDC,1.104,198773.88,1.213,1.077
2025-01-19,APEUSDC,0.984,338033.64,1.136,0.964
2025-01-20,APEUSDC,0.996,365333.97,1.068,0.913
2025-01-21,APEUSDC,1.025,172467.93,1.049,0.946
2025-01-22,APEUSDC,1.02,74594.2,1.062,1.012
2025-01-23,APEUSDC,1.022,168670.31,1.033,0.971
2025-01-24,APEUSDC,0.991,155839.07,1.054,0.978
2025-01-25,APEUSDC,0.991,72599.7,1.021,0.968
2025-01-26,APEUSDC,0.981,103162.76,1.024,0.981
2025-01-27,APEUSDC,0.937,188282.86,0.981,0.864
2025-01-28,APEUSDC,0.863,83975.25,0.96,0.853
2025-01-29,APEUSDC,0.918,131643.5,0.952,0.855
2025-01-30,APEUSDC,0.973,74922.68,0.985,0.912
2025-01-31,APEUSDC,0.997,264610.53,1.025,0.842
2025-02-01,APEUSDC,0.909,120013.08,1.045,0.9
2025-02-02,APEUSDC,0.752,495601.89,0.925,0.7
2025-02-03,APEUSDC,0.754,1309474.84,0.768,0.537
2025-02-04,APEUSDC,0.71,316026.74,0.763,0.66
2025-02-05,APEUSDC,0.687,280399.39,0.726,0.681
2025-02-06,APEUSDC,0.639,384082.9,0.706,0.631
2025-02-07,APEUSDC,0.651,421451.12,0.709,0.626
2025-02-08,APEUSDC,0.685,167114.74,0.693,0.646
2025-02-09,APEUSDC,0.688,323676.22,0.705,0.649
2025-02-10,APEUSDC,0.72,457883.15,0.73,0.664
2025-02-11,APEUSDC,0.709,304040.14,0.772,0.695
2025-02-12,APEUSDC,0.753,255133.48,0.764,0.686
2025-02-13,APEUSDC,0.734,486592.81,0.769,0.72
2025-02-14,APEUSDC,0.749,110581.46,0.787,0.728
2025-02-15,APEUSDC,0.717,58120.71,0.747,0.711
2025-02-16,APEUSDC,0.716,276931.56,0.732,0.701
2025-02-17,APEUSDC,0.714,187444.57,0.749,0.695
2025-02-18,APEUSDC,0.675,127553.21,0.716,0.65
2025-02-19,APEUSDC,0.671,129523.89,0.686,0.656
2025-02-20,APEUSDC,0.708,59665.26,0.714,0.666
2025-02-21,APEUSDC,0.686,131793.51,0.765,0.675
2025-02-22,APEUSDC,0.732,131039.0,0.735,0.682
2025-02-23,APEUSDC,0.703,122576.12,0.736,0.695
2025-02-24,APEUSDC,0.589,289287.75,0.707,0.569
2025-02-25,APEUSDC,0.618,163743.41,0.627,0.545
2025-02-26,APEUSDC,0.633,151887.24,0.646,0.603
2025-02-27,APEUSDC,0.644,48907.12,0.667,0.622
2025-02-28,APEUSDC,0.641,197865.49,0.652,0.584
2025-03-01,APEUSDC,0.627,75409.39,0.642,0.602
2025-03-02,APEUSDC,0.687,520173.27,0.689,0.608
2025-03-03,APEUSDC,0.569,526455.28,0.69,0.555
2025-03-04,APEUSDC,0.55,318177.46,0.575,0.499
2025-03-05,APEUSDC,0.576,800071.79,0.58,0.543
2025-03-06,APEUSDC,0.5614,825030.32,0.5921,0.5555
2025-03-07,APEUSDC,0.5576,1197953.64,0.5863,0.5303
2025-03-08,APEUSDC,0.5373,322463.91,0.5623,0.5243
2025-03-09,APEUSDC,0.4722,978689.7,0.5417,0.4617
2025-03-10,APEUSDC,0.4611,1128140.57,0.5281,0.4494
2025-03-11,APEUSDC,0.4904,1177164.69,0.5058,0.42
2025-03-12,APEUSDC,0.514,1080377.07,0.5415,0.4828
2025-03-13,APEUSDC,0.5012,799004.69,0.5172,0.4819
2025-03-14,APEUSDC,0.5219,580637.67,0.5331,0.4999
2025-03-15,APEUSDC,0.5314,337169.46,0.543,0.5115
2025-03-16,APEUSDC,0.5019,430477.47,0.5369,0.4962
2025-03-17,APEUSDC,0.5388,1833070.8,0.5734,0.5017
2025-03-18,APEUSDC,0.5269,857393.06,0.548,0.5103
2025-03-19,APEUSDC,0.5411,852315.57,0.5413,0.5147
2025-03-20,APEUSDC,0.5218,518000.54,0.5433,0.5136
2025-03-21,APEUSDC,0.5069,523019.93,0.5353,0.5038
2025-03-22,APEUSDC,0.5313,342023.4,0.5424,0.5081
2025-03-23,APEUSDC,0.5386,915909.95,0.5555,0.5267
2025-03-24,APEUSDC,0.5575,683680.35,0.563,0.5352
2025-03-25,APEUSDC,0.5636,1151585.38,0.5752,0.5505
2025-03-26,APEUSDC,0.554,932239.41,0.5844,0.541
2025-03-27,APEUSDC,0.5536,553303.13,0.5711,0.5447
2025-03-28,APEUSDC,0.5009,723593.57,0.5567,0.486
2025-03-29,APEUSDC,0.4701,459180.77,0.5036,0.4614
2025-03-30,APEUSDC,0.4734,309735.12,0.4833,0.4655
2025-03-31,APEUSDC,0.4701,477794.39,0.4816,0.4595
2025-04-01,APEUSDC,0.4771,544942.02,0.498,0.4693
2025-04-02,APEUSDC,0.4318,1078593.99,0.4785,0.4245
2025-04-03,APEUSDC,0.4397,699665.55,0.4544,0.42
2025-04-04,APEUSDC,0.4446,658462.99,0.4503,0.4296
2025-04-05,APEUSDC,0.4423,440495.69,0.4485,0.4349
2025-04-06,APEUSDC,0.3875,1376329.98,0.4435,0.379
2025-04-07,APEUSDC,0.3992,1659580.21,0.4171,0.3484
2025-04-08,APEUSDC,0.3807,348666.15,0.4114,0.3774
2025-04-09,APEUSDC,0.4205,479225.34,0.4267,0.3643
2025-04-10,APEUSDC,0.407,416285.6,0.4218,0.3957
2025-04-11,APEUSDC,0.4234,350870.62,0.4292,0.4059
2025-04-12,APEUSDC,0.442,495392.21,0.4487,0.419
2025-04-13,APEUSDC,0.4228,511695.36,0.443,0.4173
2025-04-14,APEUSDC,0.418,363555.97,0.4388,0.4126
2025-04-15,APEUSDC,0.4089,443930.52,0.4276,0.4067
2025-04-16,APEUSDC,0.4096,418419.55,0.4206,0.4
2025-04-17,APEUSDC,0.4133,547254.05,0.4232,0.4042
2025-04-18,APEUSDC,0.4348,560065.03,0.4353,0.4101
2025-04-19,APEUSDC,0.4589,804440.15,0.4696,0.4328
2025-04-20,APEUSDC,0.4704,706562.48,0.4901,0.4536
2025-04-21,APEUSDC,0.4633,1183184.1,0.4853,0.4599
2025-04-22,APEUSDC,0.4934,844082.08,0.515,0.4543
2025-04-23,APEUSDC,0.514,1200906.73,0.5184,0.4913
2025-04-24,APEUSDC,0.5209,955419.35,0.5247,0.501
2025-04-25,APEUSDC,0.5276,990774.02,0.5433,0.5145
2025-04-26,APEUSDC,0.5536,1126484.92,0.564,0.5287
2025-04-27,APEUSDC,0.5155,617562.66,0.5564,0.5145
2025-04-28,APEUSDC,0.5441,715059.5,0.5533,0.5066
2025-04-29,APEUSDC,0.5245,616253.59,0.564,0.5192
2025-04-30,APEUSDC,0.5314,659241.3,0.5439,0.5171
2025-05-01,APEUSDC,0.5381,690226.69,0.547,0.5293
2025-05-02,APEUSDC,0.5462,722604.15,0.5532,0.532
2025-05-03,APEUSDC,0.5016,660796.07,0.5478,0.4951
2025-05-04,APEUSDC,0.4895,412003.55,0.5044,0.482
2025-05-05,APEUSDC,0.4871,431895.58,0.5017,0.4781
2025-05-06,APEUSDC,0.4781,867605.17,0.4977,0.461
2025-05-07,APEUSDC,0.4878,904582.27,0.4981,0.4756
2025-05-08,APEUSDC,0.5652,1603228.58,0.5737,0.4871
2025-05-09,APEUSDC,0.6417,1868483.05,0.6462,0.5657
2025-05-10,APEUSDC,0.6832,820306.55,0.6862,0.6371
2025-05-11,APEUSDC,0.6624,605813.33,0.6886,0.6426
2025-05-12,APEUSDC,0.6747,1149029.45,0.7163,0.6443
2025-05-13,APEUSDC,0.7028,1108860.22,0.7151,0.6352
2025-05-14,APEUSDC,0.6649,1042050.6,0.7262,0.6589
2025-05-15,APEUSDC,0.6227,615439.42,0.6735,0.6094
2025-05-16,APEUSDC,0.6103,369535.31,0.644,0.6023
2025-05-17,APEUSDC,0.6155,1057993.61,0.6432,0.588
2025-05-18,APEUSDC,0.6811,900657.2,0.6928,0.61
2025-05-19,APEUSDC,0.6499,1125887.01,0.694,0.6231
2025-05-20,APEUSDC,0.6605,603805.86,0.6695,0.6268
2025-05-21,APEUSDC,0.6811,641236.86,0.6909,0.6501
2025-05-22,APEUSDC,0.7077,639709.09,0.71,0.6803
2025-05-23,APEUSDC,0.6416,704402.77,0.7196,0.6388
2025-05-24,APEUSDC,0.6391,427595.27,0.6583,0.6349
2025-05-25,APEUSDC,0.6324,438855.38,0.649,0.622
2024-11-28,EIGENUSDC,3.652,29354.55,11.998,3.275
2024-11-29,EIGENUSDC,3.567,16822.95,3.792,3.516
2024-11-30,EIGENUSDC,3.632,95592.45,3.961,3.55
2024-12-01,EIGENUSDC,3.854,53111.1,4.1,3.599
2024-12-02,EIGENUSDC,3.864,74773.22,4.021,3.35
2024-12-03,EIGENUSDC,3.96,81884.94,3.995,3.52
2024-12-04,EIGENUSDC,3.842,102134.31,4.33,3.817
2024-12-05,EIGENUSDC,3.842,95494.12,3.996,3.58
2024-12-06,EIGENUSDC,4.785,263162.33,5.078,3.815
2024-12-07,EIGENUSDC,4.469,132969.81,5.041,4.369
2024-12-08,EIGENUSDC,4.786,105333.54,4.984,4.369
2024-12-09,EIGENUSDC,4.573,128637.73,4.94,3.814
2024-12-10,EIGENUSDC,4.293,163654.74,4.863,4.089
2024-12-11,EIGENUSDC,5.084,223434.2,5.302,3.96
2024-12-12,EIGENUSDC,4.921,111106.77,5.394,4.835
2024-12-13,EIGENUSDC,4.906,46020.09,5.18,4.75
2024-12-14,EIGENUSDC,4.65,66850.97,4.995,4.471
2024-12-15,EIGENUSDC,5.005,68539.73,5.066,4.529
2024-12-16,EIGENUSDC,5.502,155006.96,5.658,4.876
2024-12-17,EIGENUSDC,5.058,91225.67,5.653,5.016
2024-12-18,EIGENUSDC,4.976,193030.97,5.399,4.632
2024-12-19,EIGENUSDC,4.224,211555.42,5.59,4.144
2024-12-20,EIGENUSDC,4.185,217729.86,4.431,3.511
2024-12-21,EIGENUSDC,3.757,301657.94,4.477,3.684
2024-12-22,EIGENUSDC,3.6,179290.33,3.854,3.534
2024-12-23,EIGENUSDC,3.905,115673.96,4.015,3.52
2024-12-24,EIGENUSDC,3.975,170436.73,4.041,3.731
2024-12-25,EIGENUSDC,3.752,125005.29,3.966,3.683
2024-12-26,EIGENUSDC,3.326,197043.07,3.801,0.852
2024-12-27,EIGENUSDC,3.396,139583.81,3.609,3.313
2024-12-28,EIGENUSDC,3.571,57729.13,3.583,3.314
2024-12-29,EIGENUSDC,3.316,87548.49,3.574,3.282
2024-12-30,EIGENUSDC,3.666,248393.12,3.777,3.31
2024-12-31,EIGENUSDC,3.503,208559.15,3.845,3.476
2025-01-01,EIGENUSDC,3.626,248368.4,3.681,3.398
2025-01-02,EIGENUSDC,3.749,377257.38,3.937,3.602
2025-01-03,EIGENUSDC,4.032,293540.25,4.105,3.575
2025-01-04,EIGENUSDC,4.047,124121.41,4.194,3.891
2025-01-05,EIGENUSDC,4.118,113423.3,4.223,3.925
2025-01-06,EIGENUSDC,4.049,172523.56,4.271,3.983
2025-01-07,EIGENUSDC,3.569,204506.34,4.057,3.559
2025-01-08,EIGENUSDC,3.436,315798.27,3.651,3.245
2025-01-09,EIGENUSDC,3.201,165617.52,3.467,3.126
2025-01-10,EIGENUSDC,3.119,133650.42,3.35,3.065
2025-01-11,EIGENUSDC,3.101,95869.59,3.194,2.994
2025-01-12,EIGENUSDC,3.088,88672.53,3.242,3.059
2025-01-13,EIGENUSDC,2.981,249115.46,3.21,2.705
2025-01-14,EIGENUSDC,3.107,152809.71,3.152,2.934
2025-01-15,EIGENUSDC,3.415,191637.22,3.43,2.964
2025-01-16,EIGENUSDC,3.237,121459.54,3.446,3.196
2025-01-17,EIGENUSDC,3.453,263988.82,3.532,3.257
2025-01-18,EIGENUSDC,2.851,261095.63,3.54,2.805
2025-01-19,EIGENUSDC,2.697,707808.31,3.192,2.628
2025-01-20,EIGENUSDC,2.744,529241.69,3.074,2.501
2025-01-21,EIGENUSDC,2.763,85174.03,2.861,2.589
2025-01-22,EIGENUSDC,2.588,97501.94,2.814,2.567
2025-01-23,EIGENUSDC,2.739,158548.35,2.76,2.504
2025-01-24,EIGENUSDC,2.751,375061.97,3.006,2.582
2025-01-25,EIGENUSDC,2.799,195503.3,2.93,2.678
2025-01-26,EIGENUSDC,2.649,105659.46,2.866,2.645
2025-01-27,EIGENUSDC,2.575,359116.12,2.669,2.329
2025-01-28,EIGENUSDC,2.423,225231.1,2.718,2.396
2025-01-29,EIGENUSDC,2.622,347650.01,2.795,2.383
2025-01-30,EIGENUSDC,2.812,305491.96,2.96,2.599
2025-01-31,EIGENUSDC,3.006,396657.09,3.2,2.721
2025-02-01,EIGENUSDC,2.572,206798.93,3.071,2.545
2025-02-02,EIGENUSDC,2.169,662116.46,2.672,2.058
2025-02-03,EIGENUSDC,2.188,1863654.36,2.485,1.42
2025-02-04,EIGENUSDC,1.967,666632.95,2.193,1.818
2025-02-05,EIGENUSDC,1.877,453262.17,1.983,1.824
2025-02-06,EIGENUSDC,1.69,402819.6,1.893,1.673
2025-02-07,EIGENUSDC,1.699,567061.83,1.907,1.611
2025-02-08,EIGENUSDC,1.822,287063.94,1.842,1.665
2025-02-09,EIGENUSDC,1.665,447839.56,1.847,1.562
2025-02-10,EIGENUSDC,1.712,440418.29,1.799,1.626
2025-02-11,EIGENUSDC,1.653,782741.65,1.825,1.625
2025-02-12,EIGENUSDC,1.744,532245.0,1.809,1.511
2025-02-13,EIGENUSDC,1.711,219058.23,1.756,1.608
2025-02-14,EIGENUSDC,1.748,261176.51,1.815,1.674
2025-02-15,EIGENUSDC,1.617,225211.66,1.786,1.585
2025-02-16,EIGENUSDC,1.699,390784.02,1.751,1.564
2025-02-17,EIGENUSDC,1.809,657849.12,1.91,1.68
2025-02-18,EIGENUSDC,1.678,521579.72,1.863,1.583
2025-02-19,EIGENUSDC,1.712,351452.26,1.752,1.628
2025-02-20,EIGENUSDC,1.962,455401.46,2.002,1.719
2025-02-21,EIGENUSDC,1.971,459750.93,2.112,1.897
2025-02-22,EIGENUSDC,1.953,186057.17,2.103,1.923
2025-02-23,EIGENUSDC,1.893,138558.61,2.051,1.859
2025-02-24,EIGENUSDC,1.537,501488.36,1.949,1.5
2025-02-25,EIGENUSDC,1.643,327679.35,1.705,1.4
2025-02-26,EIGENUSDC,1.717,336706.34,1.766,1.586
2025-02-27,EIGENUSDC,1.706,179773.56,1.782,1.65
2025-02-28,EIGENUSDC,1.706,327552.01,1.723,1.525
2025-03-01,EIGENUSDC,1.6,152126.61,1.708,1.571
2025-03-02,EIGENUSDC,1.787,269194.38,1.803,1.563
2025-03-03,EIGENUSDC,1.419,570138.74,1.789,1.408
2025-03-04,EIGENUSDC,1.426,546883.22,1.448,1.26
2025-03-05,EIGENUSDC,1.483,365260.32,1.516,1.367
2025-03-06,EIGENUSDC,1.387,387204.13,1.505,1.378
2025-03-07,EIGENUSDC,1.291,451176.41,1.413,1.283
2025-03-08,EIGENUSDC,1.306,293581.09,1.317,1.234
2025-03-09,EIGENUSDC,1.149,522476.97,1.309,1.113
2025-03-10,EIGENUSDC,1.084,850054.11,1.232,1.058
2025-03-11,EIGENUSDC,1.121,1079438.68,1.172,0.981
2025-03-12,EIGENUSDC,1.134,834771.65,1.172,1.075
2025-03-13,EIGENUSDC,1.068,879286.13,1.142,1.008
2025-03-14,EIGENUSDC,1.132,476284.96,1.156,1.062
2025-03-15,EIGENUSDC,1.17,358547.73,1.203,1.114
2025-03-16,EIGENUSDC,1.095,470468.14,1.172,1.082
2025-03-17,EIGENUSDC,1.168,571327.74,1.194,1.095
2025-03-18,EIGENUSDC,1.157,366158.56,1.171,1.088
2025-03-19,EIGENUSDC,1.209,987234.75,1.222,1.127
2025-03-20,EIGENUSDC,1.156,519865.43,1.221,1.124
2025-03-21,EIGENUSDC,1.139,507744.72,1.18,1.103
2025-03-22,EIGENUSDC,1.206,479992.56,1.225,1.128
2025-03-23,EIGENUSDC,1.184,403540.28,1.248,1.158
2025-03-24,EIGENUSDC,1.178,633378.44,1.232,1.153
2025-03-25,EIGENUSDC,1.183,565897.41,1.198,1.126
2025-03-26,EIGENUSDC,1.152,495414.73,1.236,1.142
2025-03-27,EIGENUSDC,1.164,508914.83,1.206,1.14
2025-03-28,EIGENUSDC,1.026,1143223.02,1.173,1.005
2025-03-29,EIGENUSDC,0.944,805050.03,1.039,0.904
2025-03-30,EIGENUSDC,0.938,415527.52,0.963,0.919
2025-03-31,EIGENUSDC,0.931,885542.65,0.948,0.887
2025-04-01,EIGENUSDC,0.917,995362.02,0.962,0.907
2025-04-02,EIGENUSDC,0.819,1849431.09,0.919,0.807
2025-04-03,EIGENUSDC,0.823,946075.59,0.866,0.76
2025-04-04,EIGENUSDC,0.824,870770.52,0.847,0.777
2025-04-05,EIGENUSDC,0.818,499969.64,0.864,0.801
2025-04-06,EIGENUSDC,0.744,1019052.77,0.823,0.715
2025-04-07,EIGENUSDC,0.757,1643354.68,0.816,0.659
2025-04-08,EIGENUSDC,0.69,750376.49,0.779,0.688
2025-04-09,EIGENUSDC,0.816,1151470.21,0.843,0.667
2025-04-10,EIGENUSDC,0.784,641077.98,0.816,0.752
2025-04-11,EIGENUSDC,0.816,849202.84,0.83,0.78
2025-04-12,EIGENUSDC,0.861,695999.27,0.875,0.812
2025-04-13,EIGENUSDC,0.809,697203.95,0.864,0.796
2025-04-14,EIGENUSDC,0.797,797315.71,0.858,0.784
2025-04-15,EIGENUSDC,0.77,513603.9,0.814,0.767
2025-04-16,EIGENUSDC,0.786,900434.96,0.814,0.761
2025-04-17,EIGENUSDC,0.79,554317.78,0.808,0.76
2025-04-18,EIGENUSDC,0.82,410280.1,0.826,0.781
2025-04-19,EIGENUSDC,0.842,316232.2,0.849,0.818
2025-04-20,EIGENUSDC,0.837,376679.46,0.866,0.824
2025-04-21,EIGENUSDC,0.828,547651.76,0.879,0.822
2025-04-22,EIGENUSDC,0.916,632438.58,0.921,0.801
2025-04-23,EIGENUSDC,0.947,975445.87,0.988,0.916
2025-04-24,EIGENUSDC,0.963,1476944.46,0.972,0.893
2025-04-25,EIGENUSDC,0.976,923853.81,1.016,0.937
2025-04-26,EIGENUSDC,1.02,525976.72,1.035,0.976
2025-04-27,EIGENUSDC,0.909,1472295.0,1.028,0.908
2025-04-28,EIGENUSDC,0.954,1558919.0,0.987,0.886
2025-04-29,EIGENUSDC,0.927,1212108.48,0.979,0.911
2025-04-30,EIGENUSDC,0.931,1461918.15,0.966,0.891
2025-05-01,EIGENUSDC,1.007,1375173.46,1.014,0.919
2025-05-02,EIGENUSDC,0.969,901665.22,1.021,0.956
2025-05-03,EIGENUSDC,0.873,1005491.65,0.97,0.85
2025-05-04,EIGENUSDC,0.837,1334593.34,0.89,0.828
2025-05-05,EIGENUSDC,0.803,898797.6,0.854,0.801
2025-05-06,EIGENUSDC,0.794,1543191.45,0.81,0.754
2025-05-07,EIGENUSDC,0.775,1468563.75,0.808,0.744
2025-05-08,EIGENUSDC,1.129,5820714.12,1.187,0.775
2025-05-09,EIGENUSDC,1.236,5461006.46,1.4,1.084
2025-05-10,EIGENUSDC,1.475,2751486.2,1.492,1.21
2025-05-11,EIGENUSDC,1.39,3146745.64,1.485,1.325
2025-05-12,EIGENUSDC,1.335,3741450.99,1.489,1.229
2025-05-13,EIGENUSDC,1.587,3507985.63,1.62,1.228
2025-05-14,EIGENUSDC,1.453,1953247.95,1.631,1.419
2025-05-15,EIGENUSDC,1.375,3352153.27,1.548,1.276
2025-05-16,EIGENUSDC,1.286,1470084.77,1.4,1.261
2025-05-17,EIGENUSDC,1.208,766820.94,1.294,1.168
2025-05-18,EIGENUSDC,1.487,2245109.92,1.513,1.202
2025-05-19,EIGENUSDC,1.367,2226188.71,1.496,1.269
2025-05-20,EIGENUSDC,1.414,1573428.63,1.443,1.333
2025-05-21,EIGENUSDC,1.528,2680936.08,1.573,1.37
2025-05-22,EIGENUSDC,1.596,2158178.31,1.616,1.508
2025-05-23,EIGENUSDC,1.395,2279369.99,1.705,1.382
2025-05-24,EIGENUSDC,1.403,640874.38,1.473,1.384
2025-05-25,EIGENUSDC,1.338,483659.97,1.414,1.303
2024-11-28,MEMEUSDC,0.01496,2853481.0,0.01898,0.01433
2024-11-29,MEMEUSDC,0.01522,5032871.0,0.01622,0.01455
2024-11-30,MEMEUSDC,0.01612,6448859.0,0.01659,0.015
2024-12-01,MEMEUSDC,0.01628,5331137.0,0.01669,0.01549
2024-12-02,MEMEUSDC,0.01613,25801454.0,0.01645,0.01445
2024-12-03,MEMEUSDC,0.01667,6168337.0,0.01682,0.01463
2024-12-04,MEMEUSDC,0.01734,7335980.0,0.0177,0.01653
2024-12-05,MEMEUSDC,0.01668,8876624.0,0.01729,0.0154
2024-12-06,MEMEUSDC,0.01685,6380987.0,0.01741,0.01611
2024-12-07,MEMEUSDC,0.01803,16145900.0,0.01864,0.01664
2024-12-08,MEMEUSDC,0.01795,6351305.0,0.01845,0.01725
2024-12-09,MEMEUSDC,0.0144,19579000.0,0.018,0.01178
2024-12-10,MEMEUSDC,0.01337,22659857.0,0.01467,0.01225
2024-12-11,MEMEUSDC,0.0143,10173166.0,0.01536,0.01283
2024-12-12,MEMEUSDC,0.01429,6927122.0,0.01504,0.01413
2024-12-13,MEMEUSDC,0.01413,4531658.0,0.01447,0.01367
2024-12-14,MEMEUSDC,0.01337,2781229.0,0.01433,0.013
2024-12-15,MEMEUSDC,0.01356,2654907.0,0.0137,0.01285
2024-12-16,MEMEUSDC,0.01315,3967129.0,0.01391,0.01283
2024-12-17,MEMEUSDC,0.01258,8701165.0,0.01325,0.01242
2024-12-18,MEMEUSDC,0.01116,16183593.0,0.0127,0.01
2024-12-19,MEMEUSDC,0.01038,15248141.0,0.0113,0.00987
2024-12-20,MEMEUSDC,0.01082,12116488.0,0.01097,0.00892
2024-12-21,MEMEUSDC,0.01025,8296080.0,0.01155,0.01005
2024-12-22,MEMEUSDC,0.01029,4587050.0,0.01078,0.00996
2024-12-23,MEMEUSDC,0.01084,5768604.0,0.01108,0.01008
2024-12-24,MEMEUSDC,0.01136,5116257.0,0.01145,0.01054
2024-12-25,MEMEUSDC,0.01116,4857389.0,0.01148,0.01096
2024-12-26,MEMEUSDC,0.01056,3453237.0,0.01131,0.01045
2024-12-27,MEMEUSDC,0.01074,9503536.0,0.01122,0.01053
2024-12-28,MEMEUSDC,0.01122,7517710.0,0.01131,0.01056
2024-12-29,MEMEUSDC,0.01061,7488114.0,0.01128,0.01052
2024-12-30,MEMEUSDC,0.01073,7676794.0,0.01122,0.01044
2024-12-31,MEMEUSDC,0.01066,3436508.0,0.01096,0.01023
2025-01-01,MEMEUSDC,0.01083,1819853.0,0.0109,0.01038
2025-01-02,MEMEUSDC,0.01115,163931328.0,0.01278,0.01083
2025-01-03,MEMEUSDC,0.01166,5470167.0,0.01175,0.01089
2025-01-04,MEMEUSDC,0.0115,4293028.0,0.01184,0.01128
2025-01-05,MEMEUSDC,0.01138,3526237.0,0.01159,0.01124
2025-01-06,MEMEUSDC,0.01151,2892971.0,0.01178,0.01119
2025-01-07,MEMEUSDC,0.01011,10301146.0,0.01155,0.01007
2025-01-08,MEMEUSDC,0.00962,4412267.0,0.01018,0.00913
2025-01-09,MEMEUSDC,0.00927,3349948.0,0.00968,0.00904
2025-01-10,MEMEUSDC,0.00953,5221949.0,0.00969,0.00926
2025-01-11,MEMEUSDC,0.00951,2845361.0,0.00969,0.00936
2025-01-12,MEMEUSDC,0.00925,3398514.0,0.00954,0.00913
2025-01-13,MEMEUSDC,0.00873,8675202.0,0.00954,0.00811
2025-01-14,MEMEUSDC,0.00912,3495688.0,0.00926,0.00864
2025-01-15,MEMEUSDC,0.00961,4947290.0,0.00965,0.00887
2025-01-16,MEMEUSDC,0.00929,5968100.0,0.00964,0.00916
2025-01-17,MEMEUSDC,0.01011,6623358.0,0.01019,0.00934
2025-01-18,MEMEUSDC,0.00949,5770174.0,0.0103,0.00908
2025-01-19,MEMEUSDC,0.00864,10792801.0,0.01001,0.00845
2025-01-20,MEMEUSDC,0.00843,5846285.0,0.0094,0.00808
2025-01-21,MEMEUSDC,0.00855,3171463.0,0.00879,0.00788
2025-01-22,MEMEUSDC,0.00852,2001258.0,0.00882,0.00848
2025-01-23,MEMEUSDC,0.00833,3499065.0,0.00859,0.008
2025-01-24,MEMEUSDC,0.00795,1989062.0,0.0085,0.00793
2025-01-25,MEMEUSDC,0.008,2925325.0,0.00813,0.00777
2025-01-26,MEMEUSDC,0.00784,1412545.0,0.00831,0.00784
2025-01-27,MEMEUSDC,0.00736,3897387.0,0.00772,0.00675
2025-01-28,MEMEUSDC,0.00656,2769247.0,0.00747,0.00646
2025-01-29,MEMEUSDC,0.0069,2186463.0,0.00727,0.00652
2025-01-30,MEMEUSDC,0.00711,1666302.0,0.00726,0.00685
2025-01-31,MEMEUSDC,0.00712,2564738.0,0.00755,0.00702
2025-02-01,MEMEUSDC,0.00616,1152560.0,0.00726,0.00616
2025-02-02,MEMEUSDC,0.0051,6358236.0,0.00635,0.00478
2025-02-03,MEMEUSDC,0.00522,10796682.0,0.00535,0.00357
2025-02-04,MEMEUSDC,0.0049,3259797.0,0.00526,0.00457
2025-02-05,MEMEUSDC,0.00474,3790509.0,0.00498,0.00467
2025-02-06,MEMEUSDC,0.00437,2710222.0,0.00484,0.00428
2025-02-07,MEMEUSDC,0.00422,3669240.0,0.00459,0.00407
2025-02-08,MEMEUSDC,0.00462,5457384.0,0.00469,0.00424
2025-02-09,MEMEUSDC,0.00445,4055679.0,0.00463,0.00418
2025-02-10,MEMEUSDC,0.00445,5114222.0,0.00455,0.00423
2025-02-11,MEMEUSDC,0.00436,4193380.0,0.00473,0.0043
2025-02-12,MEMEUSDC,0.00474,12571365.0,0.00476,0.00416
2025-02-13,MEMEUSDC,0.00453,3238147.0,0.0048,0.00447
2025-02-14,MEMEUSDC,0.00479,2395373.0,0.00502,0.00454
2025-02-15,MEMEUSDC,0.0046,1513315.0,0.0048,0.00457
2025-02-16,MEMEUSDC,0.00454,1467975.0,0.00468,0.00448
2025-02-17,MEMEUSDC,0.00434,2649692.0,0.00467,0.00421
2025-02-18,MEMEUSDC,0.00409,13042580.0,0.00432,0.00386
2025-02-19,MEMEUSDC,0.00407,2914757.0,0.00418,0.00401
2025-02-20,MEMEUSDC,0.00422,2687767.0,0.00425,0.00406
2025-02-21,MEMEUSDC,0.00409,5517699.0,0.00459,0.00405
2025-02-22,MEMEUSDC,0.00453,5369729.0,0.00453,0.00405
2025-02-23,MEMEUSDC,0.00433,6241264.0,0.00455,0.00426
2025-02-24,MEMEUSDC,0.00356,11329719.0,0.00436,0.00334
2025-02-25,MEMEUSDC,0.00372,5738771.0,0.00376,0.00338
2025-02-26,MEMEUSDC,0.00384,7501841.0,0.00386,0.00358
2025-02-27,MEMEUSDC,0.00379,7364413.0,0.00396,0.00367
2025-02-28,MEMEUSDC,0.00382,8794748.0,0.00393,0.00339
2025-03-01,MEMEUSDC,0.00363,7959016.0,0.00384,0.00353
2025-03-02,MEMEUSDC,0.00401,12529649.0,0.00403,0.0035
2025-03-03,MEMEUSDC,0.00326,23802239.0,0.00398,0.00317
2025-03-04,MEMEUSDC,0.00314,4820599.0,0.00324,0.00284
2025-03-05,MEMEUSDC,0.00311,8560925.0,0.00318,0.00298
2025-03-06,MEMEUSDC,0.002988,18247096.0,0.003184,0.002911
2025-03-07,MEMEUSDC,0.002929,12059832.0,0.003136,0.002811
